2611684.5, 1264061.3
2611686, 1264069.9
2611713, 1264056.5
2611695.1, 1264067.9
2611706.5, 1264066.3
2611718.1, 1264064.1
2611704.9, 1264030.7
2611707.6, 1264031.4
